incident_id,type,category,priority,latitude,longitude,date,time,timestamp,response_time_minutes,units_dispatched,address
INC-20230217-0442,Fire Alarm,Fire,Low,41.86836112458218,-87.65529433312344,2023-02-17,07:53:00,2023-02-17 07:53:00,8.3,2,"5732 Cedar Blvd, Chicago, AZ"
INC-20230129-0443,Fire Alarm,Fire,Low,41.82873625617424,-87.75061164545136,2023-01-29,13:36:00,2023-01-29 13:36:00,14.2,1,"408 Main Blvd, Chicago, AZ"
INC-20230105-0444,Traffic Accident,EMS,Medium,42.067949105159755,-87.52372791669644,2023-01-05,18:37:00,2023-01-05 18:37:00,6.7,1,"2755 Maple Blvd, Chicago, AZ"
INC-20230117-0445,Fire Alarm,Fire,Low,41.91492218774746,-87.84486713098006,2023-01-17,05:00:00,2023-01-17 05:00:00,7.0,1,"8942 Pine Ave, Chicago, AZ"
INC-20230216-0446,Fire Alarm,Fire,Low,41.925389619951765,-87.44984513861553,2023-02-16,05:03:00,2023-02-16 05:03:00,4.2,1,"9652 Pine Blvd, Chicago, AZ"
INC-20230207-0447,Medical Emergency,EMS,Medium,41.86502241646003,-87.8386481371193,2023-02-07,09:01:00,2023-02-07 09:01:00,5.4,2,"2683 Cedar St, Chicago, AZ"
INC-20230222-0448,Medical Emergency,EMS,Medium,41.83425395910185,-87.72911830469857,2023-02-22,07:19:00,2023-02-22 07:19:00,4.4,3,"7423 Pine Dr, Chicago, AZ"
INC-20230216-0449,Public Assist,EMS,Low,42.12189621191681,-87.74483804631593,2023-02-16,20:32:00,2023-02-16 20:32:00,10.1,3,"435 Cedar Blvd, Chicago, AZ"
INC-20230307-0450,Medical Emergency,EMS,Medium,41.940820228836,-87.57911124817075,2023-03-07,15:48:00,2023-03-07 15:48:00,4.9,2,"554 Maple Ave, Chicago, AZ"
INC-20230201-0451,Medical Emergency,EMS,Medium,41.91527959949177,-87.54659195637,2023-02-01,11:43:00,2023-02-01 11:43:00,7.9,3,"5251 Main Dr, Chicago, AZ"
INC-20230227-0452,Public Assist,EMS,Low,41.64770909439251,-87.45564030361369,2023-02-27,21:03:00,2023-02-27 21:03:00,9.3,2,"6920 Maple Dr, Chicago, AZ"
INC-20230207-0453,Fire Alarm,Fire,Low,41.69891189250167,-87.41810551760825,2023-02-07,16:09:00,2023-02-07 16:09:00,9.7,2,"2435 Maple St, Chicago, AZ"
INC-20230109-0454,Vehicle Fire,Fire,Medium,41.97584981290197,-87.85339145945548,2023-01-09,15:21:00,2023-01-09 15:21:00,5.7,3,"7700 Cedar Dr, Chicago, AZ"
INC-20230119-0455,Medical Emergency,EMS,Medium,41.83323378691682,-87.74883922571641,2023-01-19,19:49:00,2023-01-19 19:49:00,2.7,2,"6832 Oak Dr, Chicago, AZ"
INC-20230314-0456,Water Rescue,EMS,Medium,41.79613078267734,-87.88369095779919,2023-03-14,16:08:00,2023-03-14 16:08:00,7.6,3,"7394 Main Blvd, Chicago, AZ"
INC-20230117-0457,Water Rescue,EMS,Medium,41.93403205564279,-87.68444474314084,2023-01-17,15:53:00,2023-01-17 15:53:00,4.7,3,"9549 Pine Blvd, Chicago, AZ"
INC-20230328-0458,Public Assist,EMS,Low,41.86490126226962,-87.67336696683445,2023-03-28,00:04:00,2023-03-28 00:04:00,8.2,3,"5377 Main St, Chicago, AZ"
INC-20230124-0459,Traffic Accident,EMS,Medium,41.91315379641628,-87.64702691928808,2023-01-24,15:22:00,2023-01-24 15:22:00,4.9,1,"9837 Cedar St, Chicago, AZ"
INC-20230131-0460,Traffic Accident,EMS,Medium,41.83770423937921,-87.65123521081073,2023-01-31,23:05:00,2023-01-31 23:05:00,5.7,1,"5080 Oak St, Chicago, AZ"
INC-20230220-0461,Vehicle Fire,Fire,Medium,41.91636980812365,-87.51438886233613,2023-02-20,16:27:00,2023-02-20 16:27:00,7.6,2,"1841 Main Dr, Chicago, AZ"
INC-20230116-0462,Water Rescue,EMS,Medium,41.860016139897645,-87.64839821114981,2023-01-16,11:47:00,2023-01-16 11:47:00,6.2,2,"4720 Cedar Ave, Chicago, AZ"
INC-20230112-0463,Gas Leak,Fire,Medium,41.73954360537483,-87.56860961530107,2023-01-12,03:19:00,2023-01-12 03:19:00,6.0,1,"3404 Maple Dr, Chicago, AZ"
INC-20230104-0464,Structure Fire,Fire,High,41.79122353129251,-87.4496970878334,2023-01-04,17:00:00,2023-01-04 17:00:00,3.9,2,"7310 Cedar Ave, Chicago, AZ"
INC-20230119-0465,Structure Fire,Fire,High,42.04072386344579,-87.55984328824057,2023-01-19,02:45:00,2023-01-19 02:45:00,5.7,2,"8545 Pine Ave, Chicago, AZ"
INC-20230327-0466,Medical Emergency,EMS,Medium,41.76337173094091,-87.72288023326624,2023-03-27,13:47:00,2023-03-27 13:47:00,3.1,2,"8123 Cedar Ave, Chicago, AZ"
INC-20230112-0467,Traffic Accident,EMS,Medium,41.78942863142145,-87.69716916427733,2023-01-12,12:36:00,2023-01-12 12:36:00,5.3,2,"4385 Cedar Ave, Chicago, AZ"
INC-20230113-0468,Traffic Accident,EMS,Medium,41.90734274684324,-87.66638866586365,2023-01-13,07:44:00,2023-01-13 07:44:00,3.1,1,"810 Pine Dr, Chicago, AZ"
INC-20230107-0469,Traffic Accident,EMS,Medium,41.740044080806776,-87.55136464270585,2023-01-07,14:41:00,2023-01-07 14:41:00,8.7,2,"5570 Maple St, Chicago, AZ"
INC-20230125-0470,Medical Emergency,EMS,Medium,41.9643857473651,-87.68039475596092,2023-01-25,07:29:00,2023-01-25 07:29:00,4.3,1,"6597 Pine Blvd, Chicago, AZ"
INC-20230116-0471,Traffic Accident,EMS,Medium,41.87844203544904,-87.72565199273124,2023-01-16,06:42:00,2023-01-16 06:42:00,4.4,2,"1511 Maple Dr, Chicago, AZ"
INC-20230128-0472,Public Assist,EMS,Low,41.86359343656917,-87.66923620305256,2023-01-28,05:35:00,2023-01-28 05:35:00,6.8,3,"2026 Pine Ave, Chicago, AZ"
INC-20230301-0473,Medical Emergency,EMS,Medium,41.96175146984911,-87.60258937167491,2023-03-01,02:58:00,2023-03-01 02:58:00,5.8,1,"8021 Pine St, Chicago, AZ"
INC-20230115-0474,Fire Alarm,Fire,Low,41.93022021261828,-87.77945419116561,2023-01-15,14:55:00,2023-01-15 14:55:00,9.3,2,"2679 Oak St, Chicago, AZ"
INC-20230227-0475,Public Assist,EMS,Low,41.91210569534344,-87.63379332695988,2023-02-27,16:52:00,2023-02-27 16:52:00,14.4,1,"822 Cedar Dr, Chicago, AZ"
INC-20230218-0476,Fire Alarm,Fire,Low,41.955165424619466,-87.68132116994502,2023-02-18,03:05:00,2023-02-18 03:05:00,8.5,3,"8626 Maple St, Chicago, AZ"
INC-20230110-0477,Structure Fire,Fire,High,41.90781705293592,-87.54624832420559,2023-01-10,01:38:00,2023-01-10 01:38:00,4.5,3,"9880 Main St, Chicago, AZ"
INC-20230217-0478,Medical Emergency,EMS,Medium,41.89857383052295,-87.57567131035466,2023-02-17,07:21:00,2023-02-17 07:21:00,5.5,2,"421 Maple Blvd, Chicago, AZ"
INC-20230324-0479,Cardiac Arrest,EMS,High,41.927235858712535,-87.61602521519252,2023-03-24,00:44:00,2023-03-24 00:44:00,5.7,1,"6950 Cedar Ave, Chicago, AZ"
INC-20230304-0480,Fire Alarm,Fire,Low,41.79939613653595,-87.60912798406287,2023-03-04,01:58:00,2023-03-04 01:58:00,4.6,2,"3474 Cedar St, Chicago, AZ"
INC-20230309-0481,Structure Fire,Fire,High,41.975912235171336,-87.7020349896494,2023-03-09,09:48:00,2023-03-09 09:48:00,5.0,2,"8678 Oak Blvd, Chicago, AZ"
INC-20230307-0482,Fire Alarm,Fire,Low,41.95780685565546,-87.5488635917829,2023-03-07,17:58:00,2023-03-07 17:58:00,3.2,2,"5535 Cedar Blvd, Chicago, AZ"
INC-20230220-0483,Fire Alarm,Fire,Low,41.97896501303995,-87.69267042505356,2023-02-20,17:34:00,2023-02-20 17:34:00,10.1,2,"7166 Pine Blvd, Chicago, AZ"
INC-20230101-0484,Water Rescue,EMS,Medium,41.90573880381338,-87.63279621950974,2023-01-01,03:06:00,2023-01-01 03:06:00,5.9,2,"3788 Oak Dr, Chicago, AZ"
INC-20230131-0485,Structure Fire,Fire,High,41.86574595289711,-87.84297736307265,2023-01-31,16:39:00,2023-01-31 16:39:00,3.6,2,"538 Main Blvd, Chicago, AZ"
INC-20230302-0486,Fire Alarm,Fire,Low,41.85746139945832,-87.60517641848826,2023-03-02,19:52:00,2023-03-02 19:52:00,8.3,1,"3162 Oak Ave, Chicago, AZ"
INC-20230331-0487,Traffic Accident,EMS,Medium,41.86125737152281,-87.75181519726164,2023-03-31,03:18:00,2023-03-31 03:18:00,4.2,2,"2415 Maple Ave, Chicago, AZ"
INC-20230109-0488,Structure Fire,Fire,High,41.8735129125292,-87.46805241028949,2023-01-09,21:30:00,2023-01-09 21:30:00,6.6,2,"1438 Cedar Blvd, Chicago, AZ"
INC-20230301-0489,Medical Emergency,EMS,Medium,41.91744787295988,-87.54266081707485,2023-03-01,17:40:00,2023-03-01 17:40:00,5.3,3,"7211 Oak Blvd, Chicago, AZ"
INC-20230313-0490,Traffic Accident,EMS,Medium,42.01592341836272,-87.46477944385657,2023-03-13,21:32:00,2023-03-13 21:32:00,5.6,2,"9519 Main Dr, Chicago, AZ"
INC-20230330-0491,Medical Emergency,EMS,Medium,41.88280642691235,-87.57741218137657,2023-03-30,14:18:00,2023-03-30 14:18:00,5.0,1,"3736 Cedar St, Chicago, AZ"
INC-20230107-0492,Traffic Accident,EMS,Medium,41.899558726591216,-87.61184387716511,2023-01-07,08:30:00,2023-01-07 08:30:00,8.7,3,"6076 Maple St, Chicago, AZ"
INC-20230210-0493,Traffic Accident,EMS,Medium,42.09275011524654,-87.49670229123942,2023-02-10,17:05:00,2023-02-10 17:05:00,5.2,3,"896 Main Blvd, Chicago, AZ"
INC-20230207-0494,Fire Alarm,Fire,Low,41.87617840901946,-87.55335892013778,2023-02-07,05:43:00,2023-02-07 05:43:00,7.1,1,"9743 Main Dr, Chicago, AZ"
INC-20230323-0495,Medical Emergency,EMS,Medium,41.963978210738745,-87.74164406604095,2023-03-23,12:47:00,2023-03-23 12:47:00,2.0,3,"1620 Main Blvd, Chicago, AZ"
INC-20230317-0496,Structure Fire,Fire,High,41.84592405533663,-87.70501062731773,2023-03-17,15:19:00,2023-03-17 15:19:00,5.9,3,"3108 Pine Ave, Chicago, AZ"
INC-20230217-0497,Fire Alarm,Fire,Low,41.939199939340305,-87.84284292058119,2023-02-17,16:55:00,2023-02-17 16:55:00,11.6,2,"8967 Main St, Chicago, AZ"
INC-20230202-0498,Medical Emergency,EMS,Medium,41.9677140277078,-87.51115589621266,2023-02-02,07:10:00,2023-02-02 07:10:00,7.6,1,"3695 Main Blvd, Chicago, AZ"
INC-20230318-0499,Medical Emergency,EMS,Medium,41.82232632762667,-87.54967050326367,2023-03-18,02:36:00,2023-03-18 02:36:00,4.2,3,"1426 Oak St, Chicago, AZ"
INC-20230327-0500,Medical Emergency,EMS,Medium,41.94610669970842,-87.49994665800726,2023-03-27,00:53:00,2023-03-27 00:53:00,6.5,2,"2374 Maple Ave, Chicago, AZ"
